Source,Region,Date,Vegetation_index_mean,Vegetation_index_max,Vegetation_index_min,Vegetation_index_std,Vegetation_index_variance
Jan_09,TA,09-01-20,0.707998617,0.984399974,-0.199399993,0.13651776,0.018637099
Jan_09,TA,10-01-20,0.715091979,0.996199965,-0.199999988,0.142756579,0.020379441
Jan_09,TA,11-01-20,0.715185009,0.983399987,-0.199999988,0.137352412,0.018865685
Jan_09,TA,12-01-20,0.658661985,0.980599999,-0.199999988,0.140388285,0.019708871
Jan_09,VI,01-01-05,0.430316621,0.99119997,-0.199999988,0.203939458,0.041591302
Jan_09,VI,02-01-05,0.48772752,0.937699974,-0.199999988,0.203805666,0.041536749
Jan_09,VI,03-01-05,0.485090045,0.977999985,-0.199999988,0.212392062,0.045110388
Jan_09,VI,04-01-05,0.477024263,0.972199976,-0.199999988,0.215174398,0.046300021
Jan_09,VI,05-01-05,0.469802706,0.966600001,-0.199999988,0.214799644,0.046138887
Jan_09,VI,06-01-05,0.536683968,0.992999971,-0.199999988,0.201809963,0.040727261
Jan_09,VI,07-01-05,0.587304896,0.959549963,-0.199999988,0.180289673,0.032504366
Jan_09,VI,08-01-05,0.65148935,0.974599957,-0.199999988,0.148558031,0.022069489
Jan_09,VI,09-01-05,0.678558496,0.970200002,-0.199999988,0.155456602,0.024166755
Jan_09,VI,10-01-05,0.626939642,0.981399953,-0.199999988,0.176341901,0.031096466
Jan_09,VI,11-01-05,0.535306417,0.998899996,-0.199999988,0.202489226,0.041001887
Jan_09,VI,12-01-05,0.448125189,0.973999977,-0.199999988,0.212085781,0.044980378
Jan_09,VI,01-01-06,0.405701415,0.984299958,-0.199999988,0.207677312,0.043129866
Jan_09,VI,02-01-06,0.41372857,0.973999977,-0.199999988,0.213351317,0.045518784
Jan_09,VI,03-01-06,0.420133915,0.972599983,-0.199999988,0.214820509,0.046147851
Jan_09,VI,04-01-06,0.477361887,0.975899994,-0.199999988,0.216969963,0.047075965
Jan_09,VI,05-01-06,0.562324186,0.977400005,-0.199999988,0.21432171,0.045933795
Jan_09,VI,06-01-06,0.566638613,0.972199976,-0.199999988,0.210999478,0.04452078
Jan_09,VI,07-01-06,0.604091974,0.964599967,-0.199999988,0.189765669,0.036011009
Jan_09,VI,08-01-06,0.61703466,0.966099977,-0.199999988,0.182492192,0.0333034
Jan_09,VI,09-01-06,0.573870754,0.957399964,-0.199999988,0.193266192,0.037351821
Jan_09,VI,10-01-06,0.455667469,0.98149997,-0.199999988,0.198305158,0.039324936
Jan_09,VI,11-01-06,0.396549092,0.979699969,-0.199999988,0.196621807,0.038660135
Jan_09,VI,12-01-06,0.362485651,0.961499989,-0.199999988,0.184202992,0.033930742
Jan_09,VI,01-01-07,0.362567185,0.980599999,-0.199999988,0.182859588,0.033437629
Jan_09,VI,02-01-07,0.373475777,0.944399953,-0.199999988,0.18395464,0.03383931
Jan_09,VI,03-01-07,0.395518722,0.972199976,-0.199999988,0.193112289,0.037292356
Jan_09,VI,04-01-07,0.43164598,0.989199996,-0.199999988,0.200097141,0.040038866
Jan_09,VI,05-01-07,0.552919119,0.963799953,-0.199999988,0.187492754,0.035153533
Jan_09,VI,06-01-07,0.623738878,0.987699986,-0.199999988,0.178565353,0.031885585
Jan_09,VI,07-01-07,0.64612976,0.984999955,-0.199999988,0.165360212,0.027344
Jan_09,VI,08-01-07,0.662179727,0.98029995,-0.199999988,0.168287313,0.02832062
Jan_09,VI,09-01-07,0.603457611,0.972899973,-0.199999988,0.18309774,0.033524782
Jan_09,VI,10-01-07,0.51787647,0.978399992,-0.199999988,0.205751903,0.042333846
Jan_09,VI,11-01-07,0.460027958,0.989799976,-0.199999988,0.220343655,0.048551326
Jan_09,VI,12-01-07,0.417034525,0.930999994,-0.199999988,0.210689108,0.0443899
Jan_09,VI,01-01-08,0.419248079,0.992799997,-0.199999988,0.207529069,0.043068314
Jan_09,VI,02-01-08,0.428819729,0.933449984,-0.199999988,0.214400711,0.045967665
Jan_09,VI,03-01-08,0.420016485,0.962199986,-0.199999988,0.217564111,0.047334142
Jan_09,VI,04-01-08,0.459122968,0.983699977,-0.199999988,0.223051277,0.049751872
Jan_09,VI,05-01-08,0.514198494,0.969449997,-0.199999988,0.222229346,0.049385882
Jan_09,VI,06-01-08,0.57528993,0.988599956,-0.199999988,0.206006214,0.04243856
Jan_09,VI,07-01-08,0.625256536,0.983099997,-0.199999988,0.18164669,0.03299552
Jan_09,VI,08-01-08,0.637856077,0.967199981,-0.199999988,0.171602516,0.029447423
Jan_09,VI,09-01-08,0.604159321,0.990699947,-0.199999988,0.185909426,0.034562315
Jan_09,VI,10-01-08,0.497821163,0.958299994,-0.199999988,0.203044022,0.041226875
Jan_09,VI,11-01-08,0.439408149,0.996299982,-0.199999988,0.210271658,0.04421417
Jan_09,VI,12-01-08,0.428676838,0.996299982,-0.199999988,0.212177993,0.045019501
Jan_09,VI,01-01-09,0.381751572,0.997999966,-0.26639998,0.205125491,0.042076467
Jan_09,VI,02-01-09,0.377572412,0.991999984,-0.228599995,0.206271216,0.042547815
Jan_09,VI,03-01-09,0.403873366,1.01699996,-0.225049987,0.206235292,0.042532996
Jan_09,VI,04-01-09,0.444533775,0.983299971,-0.228099987,0.216126939,0.046710854
Jan_09,VI,05-01-09,0.51613933,0.971149981,-0.218699992,0.216344207,0.046804816
Jan_09,VI,06-01-09,0.606807458,0.9921,-0.213949993,0.182796344,0.033414503
Jan_09,VI,07-01-09,0.653093943,0.993399978,-0.214849994,0.156871297,0.024608604
Jan_09,VI,08-01-09,0.665986333,0.98939997,-0.215899989,0.167812543,0.02816105
Jan_09,VI,09-01-09,0.634842138,0.996799946,-0.232799992,0.183580519,0.033701807
Jan_09,VI,10-01-09,0.548206049,0.969599962,-0.235499993,0.204503341,0.041821616
Jan_09,VI,11-01-09,0.435595195,1.039199948,-0.2667,0.205966056,0.042422016
Jan_09,VI,12-01-09,0.431930663,0.949999988,-0.216166675,0.202773693,0.041117171
Jan_09,VI,01-01-10,0.406245055,1.063599944,-0.274299979,0.203805467,0.041536668
Jan_09,VI,02-01-10,0.426676387,1.029699922,-0.26789999,0.204946035,0.042002877
Jan_09,VI,03-01-10,0.498179839,0.966600001,-0.25909999,0.208551721,0.04349382
Jan_09,VI,04-01-10,0.565261009,1.023849964,-0.2509,0.214028386,0.04580815
Jan_09,VI,05-01-10,0.588363877,1.021399975,-0.274800003,0.217464394,0.047290763
Jan_09,VI,06-01-10,0.623431998,0.997799993,-0.304699987,0.184967552,0.034212995
Jan_09,VI,07-01-10,0.660979016,1.046999931,-0.258399993,0.156884116,0.024612626
Jan_09,VI,08-01-10,0.666283939,0.984200001,-0.276499987,0.15490968,0.023997009
Jan_09,VI,09-01-10,0.651941152,1.022199988,-0.22739999,0.157695108,0.024867747
Jan_09,VI,10-01-10,0.614841173,0.978299975,-0.250750005,0.180763,0.032675262
Jan_09,VI,11-01-10,0.547017173,0.98999995,-0.284999996,0.200771305,0.040309117
Jan_09,VI,12-01-10,0.506464585,1.082099915,-0.221199989,0.200747225,0.040299448
Jan_09,VI,01-01-11,0.519074053,0.99969995,-0.286300004,0.187877419,0.035297925
Jan_09,VI,02-01-11,0.552942162,0.976099968,-0.2509,0.190295681,0.036212446
Jan_09,VI,03-01-11,0.569528388,1.039899945,-0.244899988,0.205807702,0.04235681
Jan_09,VI,04-01-11,0.576310733,0.984699965,-0.260199994,0.210603624,0.044353887
Jan_09,VI,05-01-11,0.581711777,0.999499977,-0.288399994,0.208458255,0.043454844
Jan_09,VI,06-01-11,0.602817597,1.006500006,-0.286199987,0.196978145,0.03880039
Jan_09,VI,07-01-11,0.630005377,1.000699997,-0.271600008,0.170797863,0.02917191
Jan_09,VI,08-01-11,0.668326525,0.949199975,-0.199999988,0.146711032,0.021524127
Jan_09,VI,09-01-11,0.648719317,0.986599982,-0.199999988,0.156258088,0.02441659
Jan_09,VI,10-01-11,0.581446246,1.006299973,-0.277899981,0.194878634,0.037977682
Jan_09,VI,11-01-11,0.523577912,0.994299948,-0.279199988,0.218877915,0.047907542
Jan_09,VI,12-01-11,0.462060348,0.994599998,-0.222733319,0.212266618,0.045057117
Jan_09,VI,01-01-12,0.431448295,0.992399991,-0.282199979,0.213490289,0.045578104
Jan_09,VI,02-01-12,0.435710683,0.974299967,-0.233099997,0.219306594,0.048095382
Jan_09,VI,03-01-12,0.522543563,0.97329998,-0.287449986,0.213263388,0.045481273
Jan_09,VI,04-01-12,0.536501476,0.965049982,-0.230299994,0.213049173,0.04538995
Jan_09,VI,05-01-12,0.566438464,0.986299992,-0.254099995,0.219324221,0.048103114
Jan_09,VI,06-01-12,0.597766698,0.99119997,-0.227149993,0.208198978,0.043346815
Jan_09,VI,07-01-12,0.623562519,0.985899985,-0.220199987,0.179983987,0.032394235
Jan_09,VI,08-01-12,0.647898549,0.981599987,-0.237399995,0.164399381,0.027027156
Jan_09,VI,09-01-12,0.646298797,0.989899993,-0.243999988,0.177857479,0.031633283
Jan_09,VI,10-01-12,0.56682437,0.949999988,-0.226399988,0.197703639,0.039086729
Jan_09,VI,11-01-12,0.486609595,0.984099984,-0.273699999,0.215437327,0.046413242
Jan_09,VI,12-01-12,0.427492056,0.958299994,-0.200466663,0.215523454,0.046450359
Jan_09,VI,01-01-13,0.388729841,0.9921,-0.199999988,0.2112872,0.044642281
Jan_09,VI,02-01-13,0.391686674,0.945899963,-0.199999988,0.212141277,0.045003921
Jan_09,VI,03-01-13,0.420658396,0.958299994,-0.199999988,0.219955494,0.048380419
Jan_09,VI,04-01-13,0.469878168,0.968299985,-0.199999988,0.235285099,0.055359078
Jan_09,VI,05-01-13,0.518317881,0.972199976,-0.199999988,0.217677102,0.047383321
Jan_09,VI,06-01-13,0.59477397,0.986999989,-0.199999988,0.199739921,0.039896036
Jan_09,VI,07-01-13,0.658425899,0.978899956,-0.199999988,0.160197512,0.025663243
Jan_09,VI,08-01-13,0.683444404,0.968199968,-0.199999988,0.159846931,0.025551041
Jan_09,VI,09-01-13,0.670420705,0.979299963,-0.199999988,0.17443461,0.030427433
Jan_09,VI,10-01-13,0.595115133,0.966899991,-0.199999988,0.207891377,0.043218825
Jan_09,VI,11-01-13,0.525763164,0.998599946,-0.199999988,0.227235599,0.051636017
Jan_09,VI,12-01-13,0.45081812,0.947299957,-0.199999988,0.224103072,0.050222187
Jan_09,VI,01-01-14,0.406831289,0.975999951,-0.199999988,0.215024165,0.046235391
Jan_09,VI,02-01-14,0.402110762,0.956200004,-0.199999988,0.213669615,0.045654705
Jan_09,VI,03-01-14,0.43524636,0.983599961,-0.199999988,0.219573048,0.048212323
Jan_09,VI,04-01-14,0.544933363,0.987999976,-0.199999988,0.214901301,0.046182569
Jan_09,VI,05-01-14,0.620371696,0.981399953,-0.199999988,0.193196435,0.037324863
Jan_09,VI,06-01-14,0.646867775,0.987599969,-0.199999988,0.170175012,0.028959535
Jan_09,VI,07-01-14,0.688801962,0.986399949,-0.199999988,0.156728273,0.024563752
Jan_09,VI,08-01-14,0.67254387,0.982899964,-0.199999988,0.162316014,0.026346488
Jan_09,VI,09-01-14,0.632025217,0.990399957,-0.199999988,0.183179548,0.033554747
Jan_09,VI,10-01-14,0.52586651,0.972899973,-0.199999988,0.20660852,0.042687081
Jan_09,VI,11-01-14,0.446457495,0.978499949,-0.199999988,0.223807482,0.050089789
Jan_09,VI,12-01-14,0.427298109,0.976099968,-0.199999988,0.223347241,0.04988399
Jan_09,VI,01-01-15,0.438688958,0.995700002,-0.199999988,0.225802014,0.050986549
Jan_09,VI,02-01-15,0.441050759,0.96239996,-0.199999988,0.221438105,0.049034834
Jan_09,VI,03-01-15,0.445680555,0.974099994,-0.199999988,0.221841718,0.049213748
Jan_09,VI,04-01-15,0.486678282,0.978399992,-0.199999988,0.228529155,0.052225575
Jan_09,VI,05-01-15,0.560460027,0.992899954,-0.199999988,0.223918911,0.050139679
Jan_09,VI,06-01-15,0.614287277,0.986699998,-0.199999988,0.200976729,0.040391646
Jan_09,VI,07-01-15,0.655557758,0.983699977,-0.199999988,0.168648989,0.028442482
Jan_09,VI,08-01-15,0.673134796,0.98999995,-0.199999988,0.17011595,0.028939436
Jan_09,VI,09-01-15,0.611122339,0.983299971,-0.199999988,0.195875007,0.038367018
Jan_09,VI,10-01-15,0.495908011,0.99789995,-0.199999988,0.216689032,0.046954137
Jan_09,VI,11-01-15,0.440920962,0.996999979,-0.199999988,0.221234821,0.048944846
Jan_09,VI,12-01-15,0.399988949,0.958299994,-0.199999988,0.216994946,0.047086806
Jan_09,VI,01-01-16,0.400700625,0.993799984,-0.26879999,0.2224168,0.049469233
Jan_09,VI,02-01-16,0.419698391,0.995299995,-0.23709999,0.219257147,0.048073697
Jan_09,VI,03-01-16,0.434210604,0.988799989,-0.233799994,0.224016718,0.05018349
Jan_09,VI,04-01-16,0.470527549,1.074100018,-0.294799984,0.229432503,0.052639273
Jan_09,VI,05-01-16,0.559949501,1.055999994,-0.284299999,0.217716644,0.047400537
Jan_09,VI,06-01-16,0.613304047,0.98209995,-0.299999982,0.233141805,0.054355101
Jan_09,VI,07-01-16,0.677493324,0.965499997,-0.299999982,0.22775658,0.05187306
Jan_09,VI,08-01-16,0.716301953,0.996399999,-0.199999988,0.160725508,0.025832689
Jan_09,VI,09-01-16,0.699231187,0.966600001,-0.199999988,0.165153706,0.027275747
Jan_09,VI,10-01-16,0.623855349,0.980099976,-0.199999988,0.180317909,0.032514548
Jan_09,VI,11-01-16,0.552609429,0.982899964,-0.199999988,0.209625749,0.043942955
Jan_09,VI,12-01-16,0.464723932,0.972599983,-0.199999988,0.211088275,0.04455826
Jan_09,VI,01-01-17,0.444112021,0.998199999,-0.199999988,0.225564613,0.050879395
Jan_09,VI,02-01-17,0.45206963,0.98179996,-0.199999988,0.221774538,0.049183946
Jan_09,VI,03-01-17,0.470708462,0.976999998,-0.199999988,0.219512376,0.048185683
Jan_09,VI,04-01-17,0.551439778,0.975999951,-0.199999988,0.21710412,0.047134199
Jan_09,VI,05-01-17,0.631283954,0.989199996,-0.199999988,0.205744333,0.04233073
Jan_09,VI,06-01-17,0.653218807,0.997500002,-0.199999988,0.179249646,0.032130436
Jan_09,VI,07-01-17,0.675563442,0.983299971,-0.199999988,0.157874548,0.024924373
Jan_09,VI,08-01-17,0.698179822,0.983599961,-0.199999988,0.149071615,0.022222346
Jan_09,VI,09-01-17,0.676389522,0.984699965,-0.199999988,0.154229039,0.023786596
Jan_09,VI,10-01-17,0.598269633,0.992199957,-0.199999988,0.190794289,0.036402461
Jan_09,VI,11-01-17,0.499207419,0.990499973,-0.199999988,0.213728309,0.04567979
Jan_09,VI,12-01-17,0.469651004,0.984099984,-0.199999988,0.205359439,0.042172499
Jan_09,VI,01-01-18,0.446330422,0.962300003,-0.199999988,0.211162747,0.044589706
Jan_09,VI,02-01-18,0.440288882,0.980499983,-0.199999988,0.212306201,0.045073923
Jan_09,VI,03-01-18,0.440276146,0.971399963,-0.199999988,0.214590864,0.046049239
Jan_09,VI,04-01-18,0.477798411,0.995499969,-0.199999988,0.216983083,0.047081658
Jan_09,VI,05-01-18,0.533978533,0.987599969,-0.199999988,0.218057204,0.047548944
Jan_09,VI,06-01-18,0.612049489,0.996699989,-0.199999988,0.202573805,0.041036146
Jan_09,VI,07-01-18,0.644100433,0.987699986,-0.199999988,0.1698492,0.028848751
Jan_09,VI,08-01-18,0.66850494,0.990999997,-0.199999988,0.163328949,0.026676346
Jan_09,VI,09-01-18,0.627610938,0.943649948,-0.199999988,0.189594744,0.035946167
Jan_09,VI,10-01-18,0.535075677,0.947299957,-0.199999988,0.209187285,0.04375932
Jan_09,VI,11-01-18,0.52,0.946,-0.199999988,0.2,0.04
Jan_09,VI,12-01-18,0.444878933,0.985199988,-0.199999988,0.212995449,0.045367061
Jan_09,VI,01-01-19,0.411477182,0.995599985,-0.199999988,0.207910615,0.043226824
Jan_09,VI,02-01-19,0.410108341,0.983500004,-0.199999988,0.208721391,0.043564619
Jan_09,VI,03-01-19,0.424237687,0.990799963,-0.199999988,0.215419065,0.046405373
Jan_09,VI,04-01-19,0.468099184,0.969599962,-0.199999988,0.223326685,0.049874808
Jan_09,VI,05-01-19,0.566819042,0.990049958,-0.199999988,0.213133338,0.04542582
Jan_09,VI,06-01-19,0.658719618,0.988799989,-0.199999988,0.183445861,0.033652384
Jan_09,VI,07-01-19,0.711610904,0.983999968,-0.199999988,0.162859258,0.026523138
Jan_09,VI,08-01-19,0.718419517,0.96509999,-0.199999988,0.168401081,0.028358924
Jan_09,VI,09-01-19,0.677981457,0.981299996,-0.199999988,0.178285092,0.031785574
Jan_09,VI,10-01-19,0.524382963,0.991799951,-0.199999988,0.215806347,0.046572379
Jan_09,VI,11-01-19,0.49910411,0.978399992,-0.199999988,0.220561978,0.048647586
Jan_09,VI,12-01-19,0.415782815,0.990499973,-0.199999988,0.199643665,0.039857593
Jan_09,VI,01-01-20,0.386094611,0.990699947,-0.199999988,0.192362081,0.03700317
Jan_09,VI,02-01-20,0.426944072,1.069000006,-0.33769998,0.205692692,0.042309483
Jan_09,VI,03-01-20,0.479884524,1.006500006,-0.32249999,0.216794402,0.046999813
Jan_09,VI,04-01-20,0.557605598,0.986499965,-0.199999988,0.208839199,0.043613811
Jan_09,VI,05-01-20,0.621337548,0.99149996,-0.42749998,0.199280411,0.039712682
Jan_09,VI,06-01-20,0.664296095,0.9921,-0.199999988,0.175371533,0.030755174
Jan_09,VI,07-01-20,0.691106843,0.99149996,-0.199999988,0.154944013,0.024007647
Jan_09,VI,08-01-20,0.69509072,0.960299969,-0.199999988,0.151035589,0.022811749
Jan_09,VI,09-01-20,0.681297814,0.975299954,-0.199999988,0.164135144,0.026940345
Jan_09,VI,10-01-20,0.627715916,0.992899954,-0.199199989,0.192436339,0.037031745
Jan_09,VI,11-01-20,0.3881529512197816,1.0011386318574087,-0.2238575219932986,0.1565014690919583,0.026323696753785
Jan_09,VI,12-01-20,0.3881529512197816,1.0011386318574087,-0.2238575219932986,0.1565014690919583,0.026323696753785
Jan_09,WA,01-01-05,0.219955687,0.996799946,-0.199999988,0.097230953,0.009453858
Jan_09,WA,02-01-05,0.226067641,0.989499986,-0.199999988,0.10173737,0.010350493
Jan_09,WA,03-01-05,0.232799834,0.99059999,-0.199999988,0.103748171,0.010763683
Jan_09,WA,04-01-05,0.244422091,0.99119997,-0.199999988,0.111820689,0.012503867
Jan_09,WA,05-01-05,0.265772329,0.982599974,-0.199999988,0.132403206,0.017530609
Jan_09,WA,06-01-05,0.278735288,0.980749965,-0.199999988,0.147700613,0.021815471
Jan_09,WA,07-01-05,0.277276171,0.9921,-0.199999988,0.151063951,0.022820317
Jan_09,WA,08-01-05,0.271806715,0.978299975,-0.199999988,0.151776001,0.023035955
Jan_09,WA,09-01-05,0.251181789,0.994999945,-0.199999988,0.129219743,0.016697742
Jan_09,WA,10-01-05,0.225791891,0.996599972,-0.199999988,0.104785638,0.01098003
Jan_09,WA,11-01-05,0.214813018,0.997099996,-0.199999988,0.087679314,0.007687662
Jan_09,WA,12-01-05,0.22713559,0.979699969,-0.199999988,0.090986073,0.008278466
Jan_09,WA,01-01-06,0.24787171,0.99849999,-0.199999988,0.098453657,0.009693122
Jan_09,WA,02-01-06,0.284719002,0.99909997,-0.199999988,0.109094282,0.011901562
Jan_09,WA,03-01-06,0.294050312,0.985499978,-0.199999988,0.107924101,0.011647612
Jan_09,WA,04-01-06,0.308559815,0.995199978,-0.199999988,0.110583004,0.012228601
Jan_09,WA,05-01-06,0.304465003,0.984899998,-0.199999988,0.112906119,0.012747792
Jan_09,WA,06-01-06,0.293283939,0.986499965,-0.199999988,0.111471795,0.012425961
Jan_09,WA,07-01-06,0.285215655,0.979299963,-0.199999988,0.114750265,0.013167623
Jan_09,WA,08-01-06,0.275884741,0.980699956,-0.199999988,0.126965501,0.016120238
Jan_09,WA,09-01-06,0.252452631,0.981599987,-0.199999988,0.115706853,0.013388076
Jan_09,WA,10-01-06,0.230749681,0.998599946,-0.199999988,0.089428649,0.007997483
Jan_09,WA,11-01-06,0.222516606,0.992299974,-0.199999988,0.083465873,0.006966552
Jan_09,WA,12-01-06,0.220073656,0.982199967,-0.199999988,0.089029144,0.007926188
Jan_09,WA,01-01-07,0.232190484,0.993799984,-0.199999988,0.103082081,0.010625915
Jan_09,WA,02-01-07,0.230964856,0.993599951,-0.199999988,0.102581333,0.01052293
Jan_09,WA,03-01-07,0.250826456,0.993999958,-0.199999988,0.106096209,0.011256406
Jan_09,WA,04-01-07,0.277707872,0.987899959,-0.199999988,0.109643756,0.012021753
Jan_09,WA,05-01-07,0.285024773,0.989899993,-0.199999988,0.110412407,0.0121909
Jan_09,WA,06-01-07,0.287004703,0.998699963,-0.199999988,0.118445656,0.014029373
Jan_09,WA,07-01-07,0.284476495,0.990799963,-0.199999988,0.130618919,0.017061302
Jan_09,WA,08-01-07,0.271408589,0.993099988,-0.199999988,0.140881032,0.019847465
Jan_09,WA,09-01-07,0.244418127,0.99059999,-0.199999988,0.118278427,0.013989786
Jan_09,WA,10-01-07,0.220409899,0.993200004,-0.199999988,0.093914666,0.008819964
Jan_09,WA,11-01-07,0.211669535,0.996599972,-0.199999988,0.083059086,0.006898812
Jan_09,WA,12-01-07,0.222103784,0.975799978,-0.199999988,0.090407179,0.008173458
Jan_09,WA,01-01-08,0.228635919,0.991799951,-0.199999988,0.103456983,0.010703347
Jan_09,WA,02-01-08,0.243332134,0.990799963,-0.199999988,0.108438718,0.011758956
Jan_09,WA,03-01-08,0.251398119,0.983399987,-0.199999988,0.112488994,0.012653774
Jan_09,WA,04-01-08,0.261030541,0.993699968,-0.199999988,0.110012675,0.012102789
Jan_09,WA,05-01-08,0.263595976,0.981899977,-0.199999988,0.11963167,0.014311737
Jan_09,WA,06-01-08,0.27235895,0.997699976,-0.199999988,0.128865793,0.016606392
Jan_09,WA,07-01-08,0.271890938,0.995599985,-0.199999988,0.144852542,0.020982259
Jan_09,WA,08-01-08,0.257438083,0.986099958,-0.199999988,0.144046753,0.020749467
Jan_09,WA,09-01-08,0.236286941,0.997500002,-0.199999988,0.124624948,0.015531378
Jan_09,WA,10-01-08,0.215609559,0.985799968,-0.199999988,0.097704929,0.009546253
Jan_09,WA,11-01-08,0.211046885,0.996099949,-0.199999988,0.092661252,0.008586108
Jan_09,WA,12-01-08,0.226675919,1.039499998,-0.260499984,0.095627516,0.009144622
Jan_09,WA,01-01-09,0.23035446,1.066499949,-0.292600006,0.102636433,0.010534237
Jan_09,WA,02-01-09,0.2502214,1.021199942,-0.299499989,0.113457333,0.012872566
Jan_09,WA,03-01-09,0.255688417,1.022799969,-0.321099997,0.114137428,0.013027353
Jan_09,WA,04-01-09,0.252579367,1.08949995,-0.308299989,0.109771989,0.01204989
Jan_09,WA,05-01-09,0.253634515,1.062099934,-0.323399991,0.111947817,0.012532314
Jan_09,WA,06-01-09,0.268210382,1.109499931,-0.288399994,0.125412522,0.015728301
Jan_09,WA,07-01-09,0.268584127,1.067299962,-0.274100006,0.138745881,0.019250419
Jan_09,WA,08-01-09,0.262225976,1.059100032,-0.262499988,0.153636287,0.023604109
Jan_09,WA,09-01-09,0.241042393,1.108500004,-0.296299994,0.135813066,0.018445189
Jan_09,WA,10-01-09,0.218557144,1.108299971,-0.264099985,0.103045086,0.01061829
Jan_09,WA,11-01-09,0.203421863,1.056200027,-0.283499986,0.08959807,0.008027814
Jan_09,WA,12-01-09,0.210495111,1.039199948,-0.358099997,0.09173282,0.00841491
Jan_09,WA,01-01-10,0.22241845,1.041700006,-0.262099981,0.100658628,0.010132159
Jan_09,WA,02-01-10,0.230452766,1.159600019,-0.324999988,0.107774567,0.011615357
Jan_09,WA,03-01-10,0.232840804,1.04610002,-0.328500003,0.108878676,0.011854566
Jan_09,WA,04-01-10,0.241093778,1.090600014,-0.291199982,0.110756577,0.012267019
Jan_09,WA,05-01-10,0.248624951,1.097100019,-0.279300004,0.118468562,0.0140348
Jan_09,WA,06-01-10,0.257582052,1.057199955,-0.262400001,0.128100525,0.016409745
Jan_09,WA,07-01-10,0.259487707,1.113600016,-0.304499984,0.135125426,0.018258881
Jan_09,WA,08-01-10,0.251548563,1.03489995,-0.299699992,0.136470821,0.018624285
Jan_09,WA,09-01-10,0.232888662,1.052600026,-0.28549999,0.111376291,0.012404678
Jan_09,WA,10-01-10,0.216304148,1.163100004,-0.280399978,0.088258557,0.007789573
Jan_09,WA,11-01-10,0.208365638,1.056399941,-0.277999997,0.085865923,0.007372957
Jan_09,WA,12-01-10,0.218881484,1.082700014,-0.24499999,0.089184475,0.007953871
Jan_09,WA,01-01-11,0.238124765,1.041999936,-0.276299983,0.103751153,0.010764302
Jan_09,WA,02-01-11,0.256365677,1.032500029,-0.269699991,0.098803424,0.009762117
Jan_09,WA,03-01-11,0.289057303,1.040899992,-0.262499988,0.105032408,0.011031807
Jan_09,WA,04-01-11,0.297792497,1.08130002,-0.265100002,0.10817501,0.011701833
Jan_09,WA,05-01-11,0.307546216,1.041100025,-0.301099986,0.113017593,0.012772976
Jan_09,WA,06-01-11,0.315503886,1.008299947,-0.28579998,0.119186894,0.014205516
Jan_09,WA,07-01-11,0.325702752,1.03339994,-0.368399978,0.14010517,0.019629459
Jan_09,WA,08-01-11,0.311146626,0.987499952,-0.199999988,0.145118711,0.02105944
Jan_09,WA,09-01-11,0.276045472,0.992799997,-0.228199989,0.121047313,0.014652452
Jan_09,WA,10-01-11,0.253101361,1.085099936,-0.267399997,0.099959259,0.009991854
Jan_09,WA,11-01-11,0.247308736,1.058099985,-0.279199988,0.094347678,0.008901484
Jan_09,WA,12-01-11,0.250129861,0.997599959,-0.255099982,0.098734847,0.00974857
Jan_09,WA,01-01-12,0.26074886,1.01759994,-0.271699995,0.097411203,0.009488942
Jan_09,WA,02-01-12,0.267300362,1.060400009,-0.259799987,0.102669502,0.010541027
Jan_09,WA,03-01-12,0.276618556,1.069800019,-0.305399984,0.112270966,0.01260477
Jan_09,WA,04-01-12,0.27915916,1.129099965,-0.280299991,0.109201896,0.011925054
Jan_09,WA,05-01-12,0.276509135,1.036000013,-0.296499997,0.11227217,0.01260504
Jan_09,WA,06-01-12,0.285822165,1.084699988,-0.303599983,0.123342271,0.015213316
Jan_09,WA,07-01-12,0.280830697,1.127900004,-0.296900004,0.132527533,0.017563547
Jan_09,WA,08-01-12,0.268973892,0.983799994,-0.302300006,0.138130554,0.01908005
Jan_09,WA,09-01-12,0.245583321,1.021700025,-0.287200004,0.118586218,0.014062691
Jan_09,WA,10-01-12,0.220657424,0.992199957,-0.257699996,0.093379908,0.008719807
Jan_09,WA,11-01-12,0.211543162,1.119199991,-0.292999983,0.091580736,0.008387031
Jan_09,WA,12-01-12,0.221237923,1.055199981,-0.238999993,0.099734444,0.009946959
Jan_09,WA,01-01-13,0.2324608,0.997199953,-0.199999988,0.108665109,0.011808106
Jan_09,WA,02-01-13,0.235628458,0.988199949,-0.199999988,0.109244385,0.011934336
Jan_09,WA,03-01-13,0.257638312,0.995299995,-0.199999988,0.115702589,0.013387089
Jan_09,WA,04-01-13,0.26237826,0.984399974,-0.199999988,0.11715954,0.013726358
Jan_09,WA,05-01-13,0.27600877,0.988299966,-0.199999988,0.125971549,0.015868831
Jan_09,WA,06-01-13,0.289659693,0.992599964,-0.199999988,0.136351377,0.018591698
Jan_09,WA,07-01-13,0.29229222,0.986799955,-0.199999988,0.144529446,0.020888761
Jan_09,WA,08-01-13,0.276311105,0.980699956,-0.199999988,0.147077002,0.021631644
Jan_09,WA,09-01-13,0.247968161,0.978999972,-0.199999988,0.124938698,0.015609678
Jan_09,WA,10-01-13,0.221274118,0.992999971,-0.199999988,0.096706106,0.009352071
